age,fitness_level,goal,gender,chest,biceps,legs,thighs,shoulders,exercise,exercise_details,diet_recommendations,rest_days,target_weight_loss,target_biceps_growth,target_belly_measurement,target_chest,target_biceps,target_legs,target_thighs,target_shoulders
61,intermediate,weight loss,female,85.43359126663145,35.86890377083785,58.31244419847103,49.228053230009444,100.25651309905182,HIIT,"High-Intensity Interval Training (HIIT) 20-30 minutes, 4-5 times a week.",Balanced diet with a calorie deficit. Include lean proteins and vegetables.,2,9.491093750160193,0.0,78.02442767039275,80.11121293187664,21.962323914564102,46.09509043894164,42.17156336697603,89.70549524165955
51,beginner,muscle gain,male,98.97883718152428,36.69640073306726,58.73635641261508,57.98959890958731,95.6860922139842,Bodyweight Exercises,"Bodyweight exercises (push-ups, squats, lunges) 3 sets of 10-15 reps, 3 times a week.",High-protein diet with a slight calorie surplus.,4,0.0,1.2556621336972293,90.11715774444515,91.3820029334801,34.287135659915975,58.779270974261294,53.99446452428967,102.76306619334052
27,beginner,weight loss,female,101.11493878283105,27.936399712826915,66.18329951948795,49.516516672383695,90.96700981123735,Jogging,"Jogging 30 minutes, 3-4 times a week at a moderate pace.",Balanced diet with a calorie deficit. Focus on whole foods.,3,3.7082975700267955,0.0,80.18686204678656,89.72268461143369,26.91204429243389,54.17943050157536,48.40933779263218,91.44285934856082
53,beginner,general fitness,male,116.74410025739675,38.9701976480262,56.10279548241007,54.71428093215227,105.15308745381355,Walking,"Walking 30-45 minutes, 3-4 times a week at a brisk pace.",Balanced diet focusing on nutrient-dense foods.,3,2.9743102808545374,0.0,88.85320366500878,92.20237515683687,26.083077913035705,54.52578300308116,47.36960388743883,92.97655952866486
31,intermediate,muscle gain,female,116.28956858150366,27.900865433383743,56.62453032589927,51.56918786292813,98.58444235427572,Weight Lifting,"Weight lifting focusing on compound exercises (bench press, deadlift, squat) 4-5 times a week.",High-protein diet with a moderate calorie surplus. Include complex carbs.,2,0.0,4.309667176210136,86.05875980493202,104.07565630738115,39.27171825533484,62.324556847145786,55.95328710816325,109.96504123564661
48,advanced,general fitness,male,118.81339724307684,25.29233768635228,51.40988185705136,64.27211465569243,109.67437692575744,Power Yoga,"Power Yoga 60 minutes, 3-4 times a week.",Balanced diet with emphasis on whole foods and hydration.,3,1.298276435114943,1.2698488846883764,77.41366195295456,75.21139741048806,18.82861301773434,40.98457438592832,39.33305628642785,80.2225982741986
65,beginner,muscle gain,male,115.97867447816822,37.49560201368127,55.670920490516295,64.64442191787094,110.97224111971002,Bodyweight Exercises,"Bodyweight exercises (push-ups, squats, lunges) 3 sets of 10-15 reps, 3 times a week.",High-protein diet with a slight calorie surplus.,4,0.0,2.0642633814035616,93.88325477471972,92.37948433312674,33.53776530105665,58.60433912326706,53.18921832957073,103.64252731397005
32,advanced,weight loss,female,85.28702482996759,27.33827144351183,64.339234029717,60.069826146760875,103.97310977508407,Advanced HIIT,"Advanced HIIT 30-40 minutes, 5-6 times a week.",Balanced diet with a calorie deficit. Avoid processed foods and sugars.,1,13.925323990746117,0.0,73.14216858837685,80.90388209142543,19.09580634583432,41.22319021547255,36.16243976778036,83.86446887148935
25,beginner,general fitness,male,107.4511298316277,40.408232734225464,62.695138391196394,64.67834989709544,119.9962488911257,Walking,"Walking 30-45 minutes, 3-4 times a week at a brisk pace.",Balanced diet focusing on nutrient-dense foods.,3,1.1462661373370946,0.0,86.68696734675932,89.06272078533868,27.475290914302597,51.27006732050461,49.5342122385242,92.85078367776772
31,beginner,general fitness,female,87.38831890860642,42.319319070016405,51.627881760157884,47.27101285615476,126.19226682848864,Walking,"Walking 30-45 minutes, 3-4 times a week at a brisk pace.",Balanced diet focusing on nutrient-dense foods.,3,2.7031015550255915,0.0,87.22476218122077,92.1815669592373,25.554511939919504,52.72318610120805,49.804129474714,96.66251209364775
40,intermediate,muscle gain,female,94.54080002329948,43.89473580567852,52.29387784229566,64.84649308026898,98.46092391173096,Weight Lifting,"Weight lifting focusing on compound exercises (bench press, deadlift, squat) 4-5 times a week.",High-protein diet with a moderate calorie surplus. Include complex carbs.,2,0.0,4.640578520873955,86.30535231088761,103.0016892088848,36.75626690601421,62.42539050023157,55.93978858853294,109.8569838800487
57,beginner,general fitness,male,105.24076703147031,38.28953925812783,57.538519278502164,47.07111832741688,123.45191093624506,Walking,"Walking 30-45 minutes, 3-4 times a week at a brisk pace.",Balanced diet focusing on nutrient-dense foods.,3,2.0314036866113208,0.0,88.11163589145922,93.68633794277036,26.524255773661153,54.92068387879244,49.23844976877767,94.02922619524976
38,beginner,weight loss,male,109.52148364426387,34.64029785784608,64.8751552428202,53.30903547358175,95.24751599021512,Jogging,"Jogging 30 minutes, 3-4 times a week at a moderate pace.",Balanced diet with a calorie deficit. Focus on whole foods.,3,3.6799909257966075,0.0,80.35747288734511,87.34364187935624,29.42261460822521,51.46015705711149,45.68989908146039,90.22674589426347
33,intermediate,general fitness,female,107.91212090709834,32.04562161411598,66.6583655625726,49.778951403089074,99.1480873817399,Swimming,"Swimming 45 minutes, 4-5 times a week.",Balanced diet with a focus on lean proteins and healthy fats.,2,2.5953606873556496,0.0,81.08076355067801,81.02202345545308,24.7554290060759,46.33810937728323,40.03088414748816,94.44275583537204
62,advanced,general fitness,female,86.71704285930251,34.81850187972661,50.29248086020035,64.07691926810382,112.45662744935142,Power Yoga,"Power Yoga 60 minutes, 3-4 times a week.",Balanced diet with emphasis on whole foods and hydration.,3,2.157026372569823,1.0828129635950794,75.15710988694472,76.07849063583909,17.957454266477246,40.309358024522304,37.84070298416021,86.52541019864701
35,beginner,muscle gain,female,88.62613543493433,28.80704456720627,56.580211546148014,57.715798695982826,102.26325955022442,Bodyweight Exercises,"Bodyweight exercises (push-ups, squats, lunges) 3 sets of 10-15 reps, 3 times a week.",High-protein diet with a slight calorie surplus.,4,0.0,1.295153563010014,92.44216371374861,99.63879929633462,34.18244223250162,58.61682173738693,52.58867562229669,103.9427475593299
64,intermediate,general fitness,male,89.50053845259457,31.96845295578186,58.485237272571496,56.942550676468834,91.66843162355384,Swimming,"Swimming 45 minutes, 4-5 times a week.",Balanced diet with a focus on lean proteins and healthy fats.,2,2.9028694722424464,0.0,83.82305003926254,85.54297961758405,23.823269926463148,49.84936485216501,43.202570753856556,91.03103557410206
41,beginner,muscle gain,female,88.19950318693918,39.358610496689955,68.22265621580914,64.94877009774653,101.79488566839142,Bodyweight Exercises,"Bodyweight exercises (push-ups, squats, lunges) 3 sets of 10-15 reps, 3 times a week.",High-protein diet with a slight calorie surplus.,4,0.0,1.812323897019668,90.98376976594369,93.74200742247145,32.600485952576825,55.17427828660973,52.379025124111465,108.62149327414978
43,intermediate,muscle gain,male,91.23820481442628,29.348459422684265,60.028131154188856,57.24852207781508,126.19480754387611,Weight Lifting,"Weight lifting focusing on compound exercises (bench press, deadlift, squat) 4-5 times a week.",High-protein diet with a moderate calorie surplus. Include complex carbs.,2,0.0,4.953248725067249,89.27774336155426,96.71981746016537,35.77506595882652,61.96656100619776,56.127152352958255,111.75994504120612
42,advanced,general fitness,male,109.09707269590457,30.2813427134733,55.39401530491367,57.92319761872068,96.96892647687284,Power Yoga,"Power Yoga 60 minutes, 3-4 times a week.",Balanced diet with emphasis on whole foods and hydration.,3,1.1691162089512799,1.443719249536679,76.40178123109705,80.95402886999821,18.98532509896983,44.61781570840735,39.81926367111043,83.51194533973994
62,advanced,weight loss,female,114.07930379057035,39.986565114156974,57.80094130327689,45.89548598593518,120.55003519371104,Advanced HIIT,"Advanced HIIT 30-40 minutes, 5-6 times a week.",Balanced diet with a calorie deficit. Avoid processed foods and sugars.,1,14.279238909152348,0.0,72.95981534356105,81.92255414544123,19.25565283330175,40.65056604947541,39.73703634016122,85.47397090418225
58,intermediate,muscle gain,female,99.30848615256936,28.556718716544417,58.72868882989494,62.18101204067075,118.89128024017926,Weight Lifting,"Weight lifting focusing on compound exercises (bench press, deadlift, squat) 4-5 times a week.",High-protein diet with a moderate calorie surplus. Include complex carbs.,2,0.0,3.6720066350831955,86.69365630204744,102.51000336678268,38.39329931564991,63.6474004563425,56.26497752212118,106.7019621614328
46,intermediate,general fitness,male,109.24735272499203,29.917751729467554,63.39991747058557,64.40178863484248,94.24899264256968,Swimming,"Swimming 45 minutes, 4-5 times a week.",Balanced diet with a focus on lean proteins and healthy fats.,2,3.4437193060524205,0.0,81.49240364580747,82.22436153586726,21.073042517398914,45.742004662804035,42.13407827837589,87.60948575024948
32,intermediate,muscle gain,male,92.00056914430392,25.35095125645301,50.821755659348504,64.20622301047374,103.17771858335468,Weight Lifting,"Weight lifting focusing on compound exercises (bench press, deadlift, squat) 4-5 times a week.",High-protein diet with a moderate calorie surplus. Include complex carbs.,2,0.0,4.787730950434168,88.44569818425549,102.43862044718011,37.018052460509175,63.001047590653855,57.503989203520234,106.67451460522516
62,advanced,weight loss,male,119.06480530716928,39.40103199070214,57.789033260487,49.422112190761375,97.5742515655484,Advanced HIIT,"Advanced HIIT 30-40 minutes, 5-6 times a week.",Balanced diet with a calorie deficit. Avoid processed foods and sugars.,1,10.239268475253922,0.0,73.4175922737042,76.21172459227594,15.286745766036173,42.20933666335806,38.69013185004284,87.68868439232374
18,beginner,weight loss,male,97.24991330001664,37.35807131132868,62.931092738289024,49.518306879403184,90.92600724773085,Jogging,"Jogging 30 minutes, 3-4 times a week at a moderate pace.",Balanced diet with a calorie deficit. Focus on whole foods.,3,5.62040882014816,0.0,80.99607011249383,94.85624393814652,28.81604535982047,50.786066729750864,49.20360642997706,94.98959272484856
42,advanced,muscle gain,female,114.60534171716922,38.887709050230825,55.66644630728795,52.32094250426356,96.92162700943585,Heavy Weight Lifting,"Heavy weight lifting focusing on progressive overload, 5-6 times a week.",High-protein diet with a high calorie surplus. Focus on nutrient-dense foods.,1,0.0,5.133092736079646,80.66020885914631,104.3389328190928,42.65253405802041,69.73746208506631,61.078562362490814,114.74104510242809
24,intermediate,weight loss,male,118.08782304202855,29.286555239066264,61.83502013328308,51.20420141835134,98.06311766534915,HIIT,"High-Intensity Interval Training (HIIT) 20-30 minutes, 4-5 times a week.",Balanced diet with a calorie deficit. Include lean proteins and vegetables.,2,7.677668407832162,0.0,77.79200344463234,89.09318072971782,22.83875285581437,47.55035269482477,43.75064703459092,86.4761354503099
26,intermediate,general fitness,female,115.26498870063557,38.74752781455743,57.14557860208088,51.11229294794991,96.63920989217713,Swimming,"Swimming 45 minutes, 4-5 times a week.",Balanced diet with a focus on lean proteins and healthy fats.,2,3.811229980869964,0.0,82.88816986482917,86.86309415147912,24.094803803421996,48.17518924946576,43.20602592630291,92.29621440965903
41,advanced,general fitness,female,87.34736780391012,36.92753235386513,65.17441735013551,57.104334342701826,93.64388837749281,Power Yoga,"Power Yoga 60 minutes, 3-4 times a week.",Balanced diet with emphasis on whole foods and hydration.,3,1.104473112888221,1.382210508173249,79.81468372439844,77.57935855130142,17.711277241368826,40.877137311020824,36.61637157639292,87.17080042741499
18,intermediate,muscle gain,female,107.76075050575396,32.32245958444007,51.21195392924987,61.11216013673899,111.05220528885202,Weight Lifting,"Weight lifting focusing on compound exercises (bench press, deadlift, squat) 4-5 times a week.",High-protein diet with a moderate calorie surplus. Include complex carbs.,2,0.0,4.286188048134116,87.0715818091895,104.38076191427207,38.875234077416,61.3396191451442,57.32723156785081,113.78034505802758
61,advanced,weight loss,male,89.20317473000429,33.75651623268809,68.35923961402713,63.735363213492,102.90556166811226,Advanced HIIT,"Advanced HIIT 30-40 minutes, 5-6 times a week.",Balanced diet with a calorie deficit. Avoid processed foods and sugars.,1,10.112320567294464,0.0,72.90733142434355,77.31960411156396,15.319100589266155,44.56430541011054,39.08141511541865,81.8529355880464
25,intermediate,general fitness,male,85.19820501840289,36.35841006546816,53.43225095897951,46.35720957154665,126.32997445632478,Swimming,"Swimming 45 minutes, 4-5 times a week.",Balanced diet with a focus on lean proteins and healthy fats.,2,3.6738929793218413,0.0,80.7321370330404,84.76161359858838,23.62886650239119,47.669027983199356,44.25390357571464,91.16877861752916
41,beginner,general fitness,female,86.81242053800736,34.86584352175113,53.17094173498698,50.5595695276823,97.48853872077748,Walking,"Walking 30-45 minutes, 3-4 times a week at a brisk pace.",Balanced diet focusing on nutrient-dense foods.,3,1.8639032943743936,0.0,89.62581045114575,85.36294656972899,27.44199429357856,53.30390770095655,49.18029195209017,95.41156524933825
28,beginner,general fitness,female,117.06522187564701,37.83656131938742,66.81285889546425,50.100275468859095,114.11450520385785,Walking,"Walking 30-45 minutes, 3-4 times a week at a brisk pace.",Balanced diet focusing on nutrient-dense foods.,3,2.7710354397280454,0.0,87.13138417848779,88.17128585091865,29.869060237272407,53.33590479417121,47.12889092505528,98.78189736991264
